dense_tiled,1024,1024,1024,1.000000,1,0,360.499,5.957,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,1,1,353.077,6.082,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,1,2,362.366,5.926,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,1,3,355.023,6.049,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,1,4,355.599,6.039,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,1,0,185.487,11.578,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,1,1,180.307,11.910,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,1,2,182.853,11.744,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,1,3,177.881,12.073,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,1,4,180.042,11.928,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,2,0,244.363,8.788,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,2,1,189.685,11.321,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,2,2,211.721,10.143,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,2,3,197.326,10.883,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,2,4,196.743,10.915,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,2,0,110.340,19.462,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,2,1,97.001,22.139,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,2,2,97.474,22.031,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,2,3,96.963,22.147,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,2,4,98.524,21.797,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,4,0,572.330,3.752,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,4,1,593.623,3.618,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,4,2,449.786,4.774,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,4,3,422.924,5.078,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,4,4,118.923,18.058,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,4,0,142.658,15.053,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,4,1,59.820,35.899,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,4,2,59.614,36.023,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,4,3,51.645,41.582,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,4,4,52.842,40.639,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,8,0,243.772,8.809,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,8,1,128.575,16.702,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,8,2,132.754,16.176,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,8,3,114.335,18.782,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,8,4,132.034,16.265,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,8,0,155.767,13.787,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,8,1,76.519,28.065,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,8,2,85.351,25.161,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,8,3,76.478,28.080,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,8,4,67.369,31.877,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,16,0,193.596,11.093,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,16,1,96.030,22.363,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,16,2,93.740,22.909,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,16,3,101.081,21.245,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,16,4,90.710,23.674,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,16,0,87.947,24.418,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,16,1,38.930,55.162,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,16,2,51.449,41.740,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,16,3,37.425,57.381,-1,32,64,64,64,1
dense_tiled,1024,1024,1024,1.000000,16,4,53.190,40.374,-1,32,64,64,64,1
